roi_id,specimen,material,split,score_iforest
sio2 all 20 dish white_p10_r0120,sio2 all 20 dish white_p10,sio2,train,0.4494844008863649
sio2 all 20 dish white_p10_r0121,sio2 all 20 dish white_p10,sio2,train,0.445707120765497
sio2 all 20 dish white_p10_r0122,sio2 all 20 dish white_p10,sio2,train,0.4439127549256019
sio2 all 20 dish white_p10_r0123,sio2 all 20 dish white_p10,sio2,train,0.45224953005090746
sio2 all 20 dish white_p10_r0124,sio2 all 20 dish white_p10,sio2,train,0.46471780650601857
sio2 all 20 dish white_p10_r0125,sio2 all 20 dish white_p10,sio2,train,0.47279471271331586
sio2 all 20 dish white_p10_r0126,sio2 all 20 dish white_p10,sio2,train,0.48322599306375325
sio2 all 20 dish white_p10_r0127,sio2 all 20 dish white_p10,sio2,train,0.46285610347067885
sio2 all 20 dish white_p10_r0128,sio2 all 20 dish white_p10,sio2,train,0.46471503746476306
sio2 all 20 dish white_p10_r0129,sio2 all 20 dish white_p10,sio2,train,0.45937913257801055
sio2 all 20 dish white_p10_r0130,sio2 all 20 dish white_p10,sio2,train,0.45790045121742745
sio2 all 20 dish white_p10_r0131,sio2 all 20 dish white_p10,sio2,train,0.4568904207565684
sio2 all 20 dish white_p10_r0132,sio2 all 20 dish white_p10,sio2,train,0.46429552841757954
sio2 all 20 dish white_p10_r0133,sio2 all 20 dish white_p10,sio2,train,0.4577932577358704
sio2 all 20 dish white_p10_r0134,sio2 all 20 dish white_p10,sio2,train,0.45783039982093054
sio2 all 20 dish white_p10_r0135,sio2 all 20 dish white_p10,sio2,train,0.46207304349116574
sio2 all 20 dish white_p10_r0136,sio2 all 20 dish white_p10,sio2,train,0.47520986082373534
sio2 all 20 dish white_p10_r0137,sio2 all 20 dish white_p10,sio2,train,0.47515540444781584
sio2 all 20 dish white_p10_r0138,sio2 all 20 dish white_p10,sio2,train,0.46160500349290723
sio2 all 20 dish white_p10_r0139,sio2 all 20 dish white_p10,sio2,train,0.45466536907183974
sio2 all 20 dish white_p10_r0140,sio2 all 20 dish white_p10,sio2,train,0.47062805214834874
sio2 all 20 dish white_p10_r0141,sio2 all 20 dish white_p10,sio2,train,0.4723962930774799
sio2 all 20 dish white_p10_r0142,sio2 all 20 dish white_p10,sio2,train,0.472451056447077
sio2 all 20 dish white_p10_r0143,sio2 all 20 dish white_p10,sio2,train,0.466885275189228
sio2 all 20 dish white_p10_r0144,sio2 all 20 dish white_p10,sio2,train,0.4686869965240132
sio2 all 20 dish white_p10_r0145,sio2 all 20 dish white_p10,sio2,train,0.4714202922663857
sio2 all 20 dish white_p10_r0146,sio2 all 20 dish white_p10,sio2,train,0.4821008476632135
sio2 all 20 dish white_p10_r0147,sio2 all 20 dish white_p10,sio2,train,0.4789320383277421
sio2 all 20 dish white_p10_r0148,sio2 all 20 dish white_p10,sio2,train,0.47617277737258745
sio2 all 20 dish white_p10_r0149,sio2 all 20 dish white_p10,sio2,train,0.4753347273621564
sio2 all 20 dish white_p10_r0150,sio2 all 20 dish white_p10,sio2,train,0.4746253488628804
sio2 all 20 dish white_p10_r0151,sio2 all 20 dish white_p10,sio2,train,0.47271363511762154
sio2 all 20 dish white_p10_r0152,sio2 all 20 dish white_p10,sio2,train,0.472620520404945
sio2 all 20 dish white_p10_r0153,sio2 all 20 dish white_p10,sio2,train,0.5027089862388571
sio2 all 20 dish white_p10_r0154,sio2 all 20 dish white_p10,sio2,train,0.5050303908222621
sio2 all 20 dish white_p10_r0155,sio2 all 20 dish white_p10,sio2,train,0.49761603867925375
sio2 all 20 dish white_p10_r0156,sio2 all 20 dish white_p10,sio2,train,0.491455963454641
sio2 all 20 dish white_p13_r0001,sio2 all 20 dish white_p13,sio2,train,0.5552411596146757
sio2 all 20 dish white_p13_r0002,sio2 all 20 dish white_p13,sio2,train,0.41594498556494275
sio2 all 20 dish white_p13_r0003,sio2 all 20 dish white_p13,sio2,train,0.4240441583550669
sio2 all 20 dish white_p13_r0004,sio2 all 20 dish white_p13,sio2,train,0.42465840795298204
sio2 all 20 dish white_p13_r0005,sio2 all 20 dish white_p13,sio2,train,0.4851446852340284
sio2 all 20 dish white_p13_r0006,sio2 all 20 dish white_p13,sio2,train,0.6129301480898863
sio2 all 20 dish white_p13_r0007,sio2 all 20 dish white_p13,sio2,train,0.4187031168384109
sio2 all 20 dish white_p13_r0008,sio2 all 20 dish white_p13,sio2,train,0.4176973490912387
sio2 all 20 dish white_p13_r0009,sio2 all 20 dish white_p13,sio2,train,0.4172461752076548
sio2 all 20 dish white_p13_r0010,sio2 all 20 dish white_p13,sio2,train,0.427897407996865
sio2 all 20 dish white_p13_r0011,sio2 all 20 dish white_p13,sio2,train,0.5357336916442483
sio2 all 20 dish white_p13_r0012,sio2 all 20 dish white_p13,sio2,train,0.6627947888860823
sio2 all 20 dish white_p13_r0013,sio2 all 20 dish white_p13,sio2,train,0.41915440928067754
sio2 all 20 dish white_p13_r0014,sio2 all 20 dish white_p13,sio2,train,0.4166425673591743
sio2 all 20 dish white_p13_r0015,sio2 all 20 dish white_p13,sio2,train,0.4144824650428875
sio2 all 20 dish white_p13_r0016,sio2 all 20 dish white_p13,sio2,train,0.4086951778717251
sio2 all 20 dish white_p13_r0017,sio2 all 20 dish white_p13,sio2,train,0.4337385815368746
sio2 all 20 dish white_p13_r0018,sio2 all 20 dish white_p13,sio2,train,0.6141392981924395
sio2 all 20 dish white_p13_r0019,sio2 all 20 dish white_p13,sio2,train,0.42857123771894473
sio2 all 20 dish white_p13_r0020,sio2 all 20 dish white_p13,sio2,train,0.41192267806973043
sio2 all 20 dish white_p13_r0021,sio2 all 20 dish white_p13,sio2,train,0.42101938969623937
sio2 all 20 dish white_p13_r0022,sio2 all 20 dish white_p13,sio2,train,0.42058610150991926
sio2 all 20 dish white_p13_r0023,sio2 all 20 dish white_p13,sio2,train,0.41587616257959414
sio2 all 20 dish white_p13_r0024,sio2 all 20 dish white_p13,sio2,train,0.4165122416112092
sio2 all 20 dish white_p13_r0025,sio2 all 20 dish white_p13,sio2,train,0.5002364587113275
sio2 all 20 dish white_p13_r0026,sio2 all 20 dish white_p13,sio2,train,0.6733360183376202
sio2 all 20 dish white_p13_r0027,sio2 all 20 dish white_p13,sio2,train,0.4387458900640679
sio2 all 20 dish white_p13_r0028,sio2 all 20 dish white_p13,sio2,train,0.4246178564889388
sio2 all 20 dish white_p13_r0029,sio2 all 20 dish white_p13,sio2,train,0.4151989149284889
sio2 all 20 dish white_p13_r0030,sio2 all 20 dish white_p13,sio2,train,0.42080984891551393
sio2 all 20 dish white_p13_r0031,sio2 all 20 dish white_p13,sio2,train,0.4231990791448496
sio2 all 20 dish white_p13_r0032,sio2 all 20 dish white_p13,sio2,train,0.4231841827464739
sio2 all 20 dish white_p13_r0033,sio2 all 20 dish white_p13,sio2,train,0.4179857776866537
sio2 all 20 dish white_p13_r0034,sio2 all 20 dish white_p13,sio2,train,0.5311837500222639
sio2 all 20 dish white_p13_r0035,sio2 all 20 dish white_p13,sio2,train,0.6512296976587842
sio2 all 20 dish white_p13_r0036,sio2 all 20 dish white_p13,sio2,train,0.4310631786452677
sio2 all 20 dish white_p13_r0037,sio2 all 20 dish white_p13,sio2,train,0.4261261056240713
sio2 all 20 dish white_p13_r0038,sio2 all 20 dish white_p13,sio2,train,0.42001844056037024
sio2 all 20 dish white_p13_r0039,sio2 all 20 dish white_p13,sio2,train,0.4207154054102426
sio2 all 20 dish white_p13_r0040,sio2 all 20 dish white_p13,sio2,train,0.418681869951256
sio2 all 20 dish white_p13_r0041,sio2 all 20 dish white_p13,sio2,train,0.4276093814813706
sio2 all 20 dish white_p13_r0042,sio2 all 20 dish white_p13,sio2,train,0.49145353068328046
sio2 all 20 dish white_p13_r0043,sio2 all 20 dish white_p13,sio2,train,0.6148011866802233
sio2 all 20 dish white_p13_r0044,sio2 all 20 dish white_p13,sio2,train,0.4232801754604137
sio2 all 20 dish white_p13_r0045,sio2 all 20 dish white_p13,sio2,train,0.42342086290140313
sio2 all 20 dish white_p13_r0046,sio2 all 20 dish white_p13,sio2,train,0.41608851295315585
sio2 all 20 dish white_p13_r0047,sio2 all 20 dish white_p13,sio2,train,0.4271228469133509
sio2 all 20 dish white_p13_r0048,sio2 all 20 dish white_p13,sio2,train,0.5328310501337749
sio2 all 20 dish white_p13_r0049,sio2 all 20 dish white_p13,sio2,train,0.42474399795328005
sio2 all 20 dish white_p13_r0050,sio2 all 20 dish white_p13,sio2,train,0.4259354381715893
sio2 all 20 dish white_p13_r0051,sio2 all 20 dish white_p13,sio2,train,0.42499011621828114
sio2 all 20 dish white_p13_r0052,sio2 all 20 dish white_p13,sio2,train,0.4532485321722875
sio2 all 20 dish white_p13_r0053,sio2 all 20 dish white_p13,sio2,train,0.6007087520877527
sio2 all 20 dish white_p13_r0054,sio2 all 20 dish white_p13,sio2,train,0.4275081524512554
sio2 all 20 dish white_p13_r0055,sio2 all 20 dish white_p13,sio2,train,0.43985726831982586
sio2 all 20 dish white_p13_r0056,sio2 all 20 dish white_p13,sio2,train,0.46145655227978827
sio2 all 20 dish white_p13_r0057,sio2 all 20 dish white_p13,sio2,train,0.5070173496549842
sio2 all 20 dish white_p13_r0058,sio2 all 20 dish white_p13,sio2,train,0.6308916421740165
sio2 all 20 dish white_p13_r0059,sio2 all 20 dish white_p13,sio2,train,0.424467518824308
sio2 all 20 dish white_p13_r0060,sio2 all 20 dish white_p13,sio2,train,0.4484977454683949
sio2 all 20 dish white_p13_r0061,sio2 all 20 dish white_p13,sio2,train,0.49536403343670765
sio2 all 20 dish white_p13_r0062,sio2 all 20 dish white_p13,sio2,train,0.48564171643817955
sio2 all 20 dish white_p13_r0063,sio2 all 20 dish white_p13,sio2,train,0.5648469986319984
sio2 all 20 dish white_p13_r0064,sio2 all 20 dish white_p13,sio2,train,0.4123993813446117
sio2 all 20 dish white_p13_r0065,sio2 all 20 dish white_p13,sio2,train,0.4368637682195301
sio2 all 20 dish white_p13_r0066,sio2 all 20 dish white_p13,sio2,train,0.49888327077348016
sio2 all 20 dish white_p13_r0067,sio2 all 20 dish white_p13,sio2,train,0.4942995639565548
sio2 all 20 dish white_p13_r0068,sio2 all 20 dish white_p13,sio2,train,0.4977102256586813
sio2 all 20 dish white_p13_r0069,sio2 all 20 dish white_p13,sio2,train,0.40233567809861187
sio2 all 20 dish white_p13_r0070,sio2 all 20 dish white_p13,sio2,train,0.41667049880336754
sio2 all 20 dish white_p13_r0071,sio2 all 20 dish white_p13,sio2,train,0.48348951825413056
sio2 all 20 dish white_p14_r0001,sio2 all 20 dish white_p14,sio2,train,0.4956040791998674
sio2 all 20 dish white_p14_r0002,sio2 all 20 dish white_p14,sio2,train,0.5020020918992092
sio2 all 20 dish white_p14_r0003,sio2 all 20 dish white_p14,sio2,train,0.589251170684412
sio2 all 20 dish white_p14_r0004,sio2 all 20 dish white_p14,sio2,train,0.6390663656430192
sio2 all 20 dish white_p14_r0005,sio2 all 20 dish white_p14,sio2,train,0.44292503174830206
sio2 all 20 dish white_p14_r0006,sio2 all 20 dish white_p14,sio2,train,0.44659329859968055
sio2 all 20 dish white_p14_r0007,sio2 all 20 dish white_p14,sio2,train,0.44582858744028886
sio2 all 20 dish white_p14_r0008,sio2 all 20 dish white_p14,sio2,train,0.4451535175250822
sio2 all 20 dish white_p14_r0009,sio2 all 20 dish white_p14,sio2,train,0.4405898425048099
sio2 all 20 dish white_p14_r0010,sio2 all 20 dish white_p14,sio2,train,0.4386379816729907
sio2 all 20 dish white_p14_r0011,sio2 all 20 dish white_p14,sio2,train,0.460625514569461
sio2 all 20 dish white_p14_r0012,sio2 all 20 dish white_p14,sio2,train,0.43256613346780803
sio2 all 20 dish white_p14_r0013,sio2 all 20 dish white_p14,sio2,train,0.42530128799894995
sio2 all 20 dish white_p14_r0014,sio2 all 20 dish white_p14,sio2,train,0.42807709900948865
sio2 all 20 dish white_p14_r0015,sio2 all 20 dish white_p14,sio2,train,0.43311635348880145
sio2 all 20 dish white_p14_r0016,sio2 all 20 dish white_p14,sio2,train,0.43679286059646066
sio2 all 20 dish white_p14_r0017,sio2 all 20 dish white_p14,sio2,train,0.4421914448258469
sio2 all 20 dish white_p14_r0018,sio2 all 20 dish white_p14,sio2,train,0.43561794365493883
sio2 all 20 dish white_p14_r0019,sio2 all 20 dish white_p14,sio2,train,0.4298992444270534
sio2 all 20 dish white_p14_r0020,sio2 all 20 dish white_p14,sio2,train,0.42369172161312685
sio2 all 20 dish white_p14_r0021,sio2 all 20 dish white_p14,sio2,train,0.4374841727915199
sio2 all 20 dish white_p14_r0022,sio2 all 20 dish white_p14,sio2,train,0.4189829247656344
sio2 all 20 dish white_p14_r0023,sio2 all 20 dish white_p14,sio2,train,0.42612628857353374
sio2 all 20 dish white_p14_r0024,sio2 all 20 dish white_p14,sio2,train,0.42811293066187417
sio2 all 20 dish white_p14_r0025,sio2 all 20 dish white_p14,sio2,train,0.4329370914607822
sio2 all 20 dish white_p14_r0026,sio2 all 20 dish white_p14,sio2,train,0.4319459222451853
sio2 all 20 dish white_p14_r0027,sio2 all 20 dish white_p14,sio2,train,0.4376931620513185
sio2 all 20 dish white_p14_r0028,sio2 all 20 dish white_p14,sio2,train,0.43660734002184404
sio2 all 20 dish white_p14_r0029,sio2 all 20 dish white_p14,sio2,train,0.441253660589969
sio2 all 20 dish white_p14_r0030,sio2 all 20 dish white_p14,sio2,train,0.43341949143353575
sio2 all 20 dish white_p14_r0031,sio2 all 20 dish white_p14,sio2,train,0.4366547477974819
sio2 all 20 dish white_p14_r0032,sio2 all 20 dish white_p14,sio2,train,0.4248848044010442
sio2 all 20 dish white_p14_r0033,sio2 all 20 dish white_p14,sio2,train,0.425526959755474
sio2 all 20 dish white_p14_r0034,sio2 all 20 dish white_p14,sio2,train,0.48670296420496756
sio2 all 20 dish white_p14_r0035,sio2 all 20 dish white_p14,sio2,train,0.42518411717876664
sio2 all 20 dish white_p14_r0036,sio2 all 20 dish white_p14,sio2,train,0.42133279504043464
sio2 all 20 dish white_p14_r0037,sio2 all 20 dish white_p14,sio2,train,0.4218116510790768
sio2 all 20 dish white_p14_r0038,sio2 all 20 dish white_p14,sio2,train,0.4201154781280676
sio2 all 20 dish white_p14_r0039,sio2 all 20 dish white_p14,sio2,train,0.4343718468813526
sio2 all 20 dish white_p14_r0040,sio2 all 20 dish white_p14,sio2,train,0.44099386266385565
sio2 all 20 dish white_p14_r0041,sio2 all 20 dish white_p14,sio2,train,0.4357215999338394
sio2 all 20 dish white_p14_r0042,sio2 all 20 dish white_p14,sio2,train,0.43168310809519755
sio2 all 20 dish white_p14_r0043,sio2 all 20 dish white_p14,sio2,train,0.4241213083421066
sio2 all 20 dish white_p14_r0044,sio2 all 20 dish white_p14,sio2,train,0.42277408592336596
sio2 all 20 dish white_p14_r0045,sio2 all 20 dish white_p14,sio2,train,0.4883077372284433
sio2 all 20 dish white_p14_r0046,sio2 all 20 dish white_p14,sio2,train,0.41901397636362053
sio2 all 20 dish white_p14_r0047,sio2 all 20 dish white_p14,sio2,train,0.4217268879705594
sio2 all 20 dish white_p14_r0048,sio2 all 20 dish white_p14,sio2,train,0.4231212017182546
sio2 all 20 dish white_p14_r0049,sio2 all 20 dish white_p14,sio2,train,0.42498205611848217
sio2 all 20 dish white_p14_r0050,sio2 all 20 dish white_p14,sio2,train,0.43801073188676726
sio2 all 20 dish white_p14_r0051,sio2 all 20 dish white_p14,sio2,train,0.44011651208870106
sio2 all 20 dish white_p14_r0052,sio2 all 20 dish white_p14,sio2,train,0.41691044185422066
sio2 all 20 dish white_p15_r0001,sio2 all 20 dish white_p15,sio2,train,0.5507444433841054
sio2 all 20 dish white_p15_r0002,sio2 all 20 dish white_p15,sio2,train,0.5454425480295999
sio2 all 20 dish white_p15_r0003,sio2 all 20 dish white_p15,sio2,train,0.553079270688317
sio2 all 20 dish white_p15_r0004,sio2 all 20 dish white_p15,sio2,train,0.42526606969821246
sio2 all 20 dish white_p15_r0005,sio2 all 20 dish white_p15,sio2,train,0.4697895216501204
sio2 all 20 dish white_p15_r0006,sio2 all 20 dish white_p15,sio2,train,0.41454080869041793
sio2 all 20 dish white_p15_r0007,sio2 all 20 dish white_p15,sio2,train,0.4203509192414046
sio2 all 20 dish white_p15_r0008,sio2 all 20 dish white_p15,sio2,train,0.4505339680709039
sio2 all 20 dish white_p15_r0009,sio2 all 20 dish white_p15,sio2,train,0.5008341097250305
sio2 all 20 dish white_p15_r0010,sio2 all 20 dish white_p15,sio2,train,0.4027673681477292
sio2 all 20 dish white_p15_r0011,sio2 all 20 dish white_p15,sio2,train,0.4178992628752319
sio2 all 20 dish white_p15_r0012,sio2 all 20 dish white_p15,sio2,train,0.442351356170881
sio2 all 20 dish white_p15_r0013,sio2 all 20 dish white_p15,sio2,train,0.45900166806905907
sio2 all 20 dish white_p03_r0001,sio2 all 20 dish white_p03,sio2,test,0.564780822296798
sio2 all 20 dish white_p03_r0002,sio2 all 20 dish white_p03,sio2,test,0.5687027533925751
sio2 all 20 dish white_p03_r0003,sio2 all 20 dish white_p03,sio2,test,0.5225968692098467
sio2 all 20 dish white_p03_r0004,sio2 all 20 dish white_p03,sio2,test,0.5631555048917908
sio2 all 20 dish white_p03_r0005,sio2 all 20 dish white_p03,sio2,test,0.5660103348699262
sio2 all 20 dish white_p03_r0006,sio2 all 20 dish white_p03,sio2,test,0.5539616752715748
sio2 all 20 dish white_p03_r0007,sio2 all 20 dish white_p03,sio2,test,0.5365221434665196
sio2 all 20 dish white_p03_r0008,sio2 all 20 dish white_p03,sio2,test,0.48910391396318814
sio2 all 20 dish white_p03_r0009,sio2 all 20 dish white_p03,sio2,test,0.48928019828187536
sio2 all 20 dish white_p03_r0010,sio2 all 20 dish white_p03,sio2,test,0.5130412515183401
sio2 all 20 dish white_p03_r0011,sio2 all 20 dish white_p03,sio2,test,0.5503259008208194
sio2 all 20 dish white_p03_r0012,sio2 all 20 dish white_p03,sio2,test,0.5403321371345039
sio2 all 20 dish white_p03_r0013,sio2 all 20 dish white_p03,sio2,test,0.5148050251633616
sio2 all 20 dish white_p03_r0014,sio2 all 20 dish white_p03,sio2,test,0.4815581623269957
sio2 all 20 dish white_p03_r0015,sio2 all 20 dish white_p03,sio2,test,0.44936467682141107
sio2 all 20 dish white_p03_r0016,sio2 all 20 dish white_p03,sio2,test,0.49526326542917287
sio2 all 20 dish white_p03_r0017,sio2 all 20 dish white_p03,sio2,test,0.45693038478054654
sio2 all 20 dish white_p03_r0018,sio2 all 20 dish white_p03,sio2,test,0.5029067482160078
sio2 all 20 dish white_p03_r0019,sio2 all 20 dish white_p03,sio2,test,0.544476905664099
sio2 all 20 dish white_p03_r0020,sio2 all 20 dish white_p03,sio2,test,0.5198000077388556
sio2 all 20 dish white_p03_r0021,sio2 all 20 dish white_p03,sio2,test,0.49494090332962104
sio2 all 20 dish white_p03_r0022,sio2 all 20 dish white_p03,sio2,test,0.4662828909376482
sio2 all 20 dish white_p03_r0023,sio2 all 20 dish white_p03,sio2,test,0.44804194848933093
sio2 all 20 dish white_p03_r0024,sio2 all 20 dish white_p03,sio2,test,0.42885308840751357
sio2 all 20 dish white_p03_r0025,sio2 all 20 dish white_p03,sio2,test,0.4756016939242639
sio2 all 20 dish white_p03_r0026,sio2 all 20 dish white_p03,sio2,test,0.4689546517600934
sio2 all 20 dish white_p03_r0027,sio2 all 20 dish white_p03,sio2,test,0.4722369050282198
sio2 all 20 dish white_p03_r0028,sio2 all 20 dish white_p03,sio2,test,0.5944943181894162
sio2 all 20 dish white_p03_r0029,sio2 all 20 dish white_p03,sio2,test,0.6118478744252158
sio2 all 20 dish white_p03_r0030,sio2 all 20 dish white_p03,sio2,test,0.5711771449093561
sio2 all 20 dish white_p03_r0031,sio2 all 20 dish white_p03,sio2,test,0.49552692407594245
sio2 all 20 dish white_p03_r0032,sio2 all 20 dish white_p03,sio2,test,0.4491041662179676
sio2 all 20 dish white_p03_r0033,sio2 all 20 dish white_p03,sio2,test,0.44169043965585186
sio2 all 20 dish white_p03_r0034,sio2 all 20 dish white_p03,sio2,test,0.42755286661301445
sio2 all 20 dish white_p03_r0035,sio2 all 20 dish white_p03,sio2,test,0.4246001702112751
sio2 all 20 dish white_p03_r0036,sio2 all 20 dish white_p03,sio2,test,0.4203090185093531
sio2 all 20 dish white_p03_r0037,sio2 all 20 dish white_p03,sio2,test,0.473508062292637
sio2 all 20 dish white_p03_r0038,sio2 all 20 dish white_p03,sio2,test,0.47214536491612064
sio2 all 20 dish white_p03_r0039,sio2 all 20 dish white_p03,sio2,test,0.4556392114136351
sio2 all 20 dish white_p03_r0040,sio2 all 20 dish white_p03,sio2,test,0.5257782875970836
sio2 all 20 dish white_p03_r0041,sio2 all 20 dish white_p03,sio2,test,0.6344713040508627
sio2 all 20 dish white_p03_r0042,sio2 all 20 dish white_p03,sio2,test,0.6447007749490485
sio2 all 20 dish white_p03_r0043,sio2 all 20 dish white_p03,sio2,test,0.596685421543713
sio2 all 20 dish white_p03_r0044,sio2 all 20 dish white_p03,sio2,test,0.4808259362631233
sio2 all 20 dish white_p03_r0045,sio2 all 20 dish white_p03,sio2,test,0.429667812686425
sio2 all 20 dish white_p03_r0046,sio2 all 20 dish white_p03,sio2,test,0.43159125652304575
sio2 all 20 dish white_p03_r0047,sio2 all 20 dish white_p03,sio2,test,0.4224175662991144
sio2 all 20 dish white_p03_r0048,sio2 all 20 dish white_p03,sio2,test,0.4241715113843849
sio2 all 20 dish white_p03_r0049,sio2 all 20 dish white_p03,sio2,test,0.42214652814711556
sio2 all 20 dish white_p03_r0050,sio2 all 20 dish white_p03,sio2,test,0.4148623147356355
sio2 all 20 dish white_p03_r0051,sio2 all 20 dish white_p03,sio2,test,0.418174996609036
sio2 all 20 dish white_p03_r0052,sio2 all 20 dish white_p03,sio2,test,0.4835465878051957
sio2 all 20 dish white_p03_r0053,sio2 all 20 dish white_p03,sio2,test,0.469728197476668
sio2 all 20 dish white_p03_r0054,sio2 all 20 dish white_p03,sio2,test,0.45912599246991576
sio2 all 20 dish white_p03_r0055,sio2 all 20 dish white_p03,sio2,test,0.4802689435228958
sio2 all 20 dish white_p03_r0056,sio2 all 20 dish white_p03,sio2,test,0.6022044313019508
sio2 all 20 dish white_p03_r0057,sio2 all 20 dish white_p03,sio2,test,0.6458291665674916
sio2 all 20 dish white_p03_r0058,sio2 all 20 dish white_p03,sio2,test,0.6114162140416232
sio2 all 20 dish white_p03_r0059,sio2 all 20 dish white_p03,sio2,test,0.4850666764260993
sio2 all 20 dish white_p03_r0060,sio2 all 20 dish white_p03,sio2,test,0.4125938750082634
sio2 all 20 dish white_p03_r0061,sio2 all 20 dish white_p03,sio2,test,0.4213413629098351
sio2 all 20 dish white_p03_r0062,sio2 all 20 dish white_p03,sio2,test,0.4209611836524266
sio2 all 20 dish white_p03_r0063,sio2 all 20 dish white_p03,sio2,test,0.42714721181904586
sio2 all 20 dish white_p03_r0064,sio2 all 20 dish white_p03,sio2,test,0.42191917149056646
sio2 all 20 dish white_p03_r0065,sio2 all 20 dish white_p03,sio2,test,0.41809524419754174
sio2 all 20 dish white_p03_r0066,sio2 all 20 dish white_p03,sio2,test,0.4184933275863249
sio2 all 20 dish white_p03_r0067,sio2 all 20 dish white_p03,sio2,test,0.41473795785926754
sio2 all 20 dish white_p03_r0068,sio2 all 20 dish white_p03,sio2,test,0.4646388942800302
sio2 all 20 dish white_p03_r0069,sio2 all 20 dish white_p03,sio2,test,0.45408140948509557
sio2 all 20 dish white_p03_r0070,sio2 all 20 dish white_p03,sio2,test,0.45908930022461336
sio2 all 20 dish white_p03_r0071,sio2 all 20 dish white_p03,sio2,test,0.44714909045814927
sio2 all 20 dish white_p03_r0072,sio2 all 20 dish white_p03,sio2,test,0.4819627226242215
sio2 all 20 dish white_p03_r0073,sio2 all 20 dish white_p03,sio2,test,0.5517701549524634
sio2 all 20 dish white_p03_r0074,sio2 all 20 dish white_p03,sio2,test,0.5478668920647606
sio2 all 20 dish white_p03_r0075,sio2 all 20 dish white_p03,sio2,test,0.575503223945209
sio2 all 20 dish white_p03_r0076,sio2 all 20 dish white_p03,sio2,test,0.560870123577628
sio2 all 20 dish white_p03_r0077,sio2 all 20 dish white_p03,sio2,test,0.48166797637679026
sio2 all 20 dish white_p03_r0078,sio2 all 20 dish white_p03,sio2,test,0.4168889429726372
sio2 all 20 dish white_p03_r0079,sio2 all 20 dish white_p03,sio2,test,0.4086556815046871
sio2 all 20 dish white_p03_r0080,sio2 all 20 dish white_p03,sio2,test,0.41808581260689526
sio2 all 20 dish white_p03_r0081,sio2 all 20 dish white_p03,sio2,test,0.4161831794952729
sio2 all 20 dish white_p03_r0082,sio2 all 20 dish white_p03,sio2,test,0.41926754166097346
sio2 all 20 dish white_p03_r0083,sio2 all 20 dish white_p03,sio2,test,0.41311034866240987
sio2 all 20 dish white_p03_r0084,sio2 all 20 dish white_p03,sio2,test,0.455664437273775
sio2 all 20 dish white_p03_r0085,sio2 all 20 dish white_p03,sio2,test,0.4582578063029508
sio2 all 20 dish white_p03_r0086,sio2 all 20 dish white_p03,sio2,test,0.4522015825792822
sio2 all 20 dish white_p03_r0087,sio2 all 20 dish white_p03,sio2,test,0.4629095059525642
sio2 all 20 dish white_p03_r0088,sio2 all 20 dish white_p03,sio2,test,0.4911640207000808
sio2 all 20 dish white_p03_r0089,sio2 all 20 dish white_p03,sio2,test,0.537177655979237
sio2 all 20 dish white_p03_r0090,sio2 all 20 dish white_p03,sio2,test,0.4620608159697789
sio2 all 20 dish white_p03_r0091,sio2 all 20 dish white_p03,sio2,test,0.4473416934602047
sio2 all 20 dish white_p03_r0092,sio2 all 20 dish white_p03,sio2,test,0.4424404301312148
sio2 all 20 dish white_p03_r0093,sio2 all 20 dish white_p03,sio2,test,0.5186301189200004
sio2 all 20 dish white_p03_r0094,sio2 all 20 dish white_p03,sio2,test,0.534200512058862
sio2 all 20 dish white_p03_r0095,sio2 all 20 dish white_p03,sio2,test,0.5197223422922947
sio2 all 20 dish white_p03_r0096,sio2 all 20 dish white_p03,sio2,test,0.48366727286971295
sio2 all 20 dish white_p03_r0097,sio2 all 20 dish white_p03,sio2,test,0.44753675974294155
sio2 all 20 dish white_p03_r0098,sio2 all 20 dish white_p03,sio2,test,0.4123926435301947
sio2 all 20 dish white_p03_r0099,sio2 all 20 dish white_p03,sio2,test,0.4171111421605802
sio2 all 20 dish white_p03_r0100,sio2 all 20 dish white_p03,sio2,test,0.418746329630417
sio2 all 20 dish white_p03_r0101,sio2 all 20 dish white_p03,sio2,test,0.4542342344606202
sio2 all 20 dish white_p03_r0102,sio2 all 20 dish white_p03,sio2,test,0.4453223066253439
sio2 all 20 dish white_p03_r0103,sio2 all 20 dish white_p03,sio2,test,0.4313154777395339
sio2 all 20 dish white_p03_r0104,sio2 all 20 dish white_p03,sio2,test,0.4493984753091438
sio2 all 20 dish white_p03_r0105,sio2 all 20 dish white_p03,sio2,test,0.4624298194544415
sio2 all 20 dish white_p03_r0106,sio2 all 20 dish white_p03,sio2,test,0.5143112064385855
sio2 all 20 dish white_p03_r0107,sio2 all 20 dish white_p03,sio2,test,0.5066307283952599
sio2 all 20 dish white_p03_r0108,sio2 all 20 dish white_p03,sio2,test,0.4869391185954226
sio2 all 20 dish white_p03_r0109,sio2 all 20 dish white_p03,sio2,test,0.4450729540185014
sio2 all 20 dish white_p03_r0110,sio2 all 20 dish white_p03,sio2,test,0.4331637611481893
sio2 all 20 dish white_p03_r0111,sio2 all 20 dish white_p03,sio2,test,0.47407326016243667
sio2 all 20 dish white_p03_r0112,sio2 all 20 dish white_p03,sio2,test,0.4528936350955506
